COUNTY_ID,COUNTY,TOWN_ID,TOWN,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
"10004","新竹縣","10004130","五峰鄉",117.4900000000000000,2.51,19.49,39.33,17.42,21.91,125.77,"113Y12M"
"10005","苗栗縣","10005010","苗栗市",98.1100000000000000,2.54,2270.52,48.46,17.25,31.20,180.87,"113Y12M"
"10005","苗栗縣","10005020","苑裡鎮",108.6700000000000000,2.71,636.60,40.64,13.61,27.03,198.62,"113Y12M"
"10005","苗栗縣","10005030","通霄鎮",112.9500000000000000,2.64,286.45,47.40,11.75,35.65,303.33,"113Y12M"
"10005","苗栗縣","10005040","竹南鎮",101.0100000000000000,2.60,2414.00,42.32,21.62,20.71,95.80,"113Y12M"
"10005","苗栗縣","10005050","頭份市",101.2800000000000000,2.61,2015.70,41.55,19.91,21.65,108.74,"113Y12M"
"10005","苗栗縣","10005060","後龍鎮",111.2700000000000000,2.68,444.56,42.61,13.22,29.39,222.41,"113Y12M"
"10005","苗栗縣","10005070","卓蘭鎮",109.6600000000000000,2.58,195.11,51.64,11.81,39.83,337.16,"113Y12M"
"10005","苗栗縣","10005080","大湖鄉",115.5300000000000000,2.46,139.16,49.60,11.53,38.07,330.29,"113Y12M"
"10005","苗栗縣","10005090","公館鄉",108.1100000000000000,2.76,432.05,46.00,14.32,31.67,221.10,"113Y12M"
"10005","苗栗縣","10005100","銅鑼鄉",112.4800000000000000,2.61,207.51,48.58,13.82,34.76,251.49,"113Y12M"
"10005","苗栗縣","10005110","南庄鄉",121.5800000000000000,2.29,52.49,48.02,10.43,37.59,360.46,"113Y12M"
"10005","苗栗縣","10005120","頭屋鄉",112.8900000000000000,2.62,183.36,45.69,9.40,36.29,386.15,"113Y12M"
"10005","苗栗縣","10005130","三義鄉",112.7700000000000000,2.58,212.18,46.31,14.19,32.12,226.35,"113Y12M"
"10005","苗栗縣","10005140","西湖鄉",129.1200000000000000,2.36,146.92,49.20,7.29,41.90,574.58,"113Y12M"
"10005","苗栗縣","10005150","造橋鄉",113.7300000000000000,2.68,241.30,45.16,10.88,34.28,315.09,"113Y12M"
"10005","苗栗縣","10005160","三灣鄉",122.8400000000000000,2.56,111.17,53.36,12.71,40.65,319.71,"113Y12M"
"10005","苗栗縣","10005170","獅潭鄉",119.9800000000000000,2.30,50.46,57.98,7.84,50.14,639.20,"113Y12M"
"10005","苗栗縣","10005180","泰安鄉",118.0000000000000000,2.78,8.97,37.95,13.32,24.63,184.96,"113Y12M"
"10007","彰化縣","10007010","彰化市",96.1400000000000000,2.74,3404.98,48.59,19.48,29.11,149.45,"113Y12M"
"10007","彰化縣","10007020","鹿港鎮",102.5400000000000000,3.11,2118.16,45.47,19.54,25.93,132.69,"113Y12M"
"10007","彰化縣","10007030","和美鎮",103.0800000000000000,2.95,2187.83,40.91,16.39,24.51,149.55,"113Y12M"
"10007","彰化縣","10007040","線西鄉",106.3500000000000000,3.27,894.74,42.20,16.04,26.16,163.12,"113Y12M"
"10007","彰化縣","10007050","伸港鄉",100.3000000000000000,3.23,1720.89,42.02,19.32,22.70,117.51,"113Y12M"
"10007","彰化縣","10007060","福興鄉",108.7700000000000000,3.14,897.37,41.78,15.25,26.53,173.94,"113Y12M"
"10007","彰化縣","10007070","秀水鄉",105.9000000000000000,3.13,1287.22,42.04,16.96,25.08,147.87,"113Y12M"
"10007","彰化縣","10007080","花壇鄉",105.3300000000000000,2.87,1192.34,40.09,13.66,26.43,193.47,"113Y12M"
"10007","彰化縣","10007090","芬園鄉",110.0900000000000000,3.07,572.64,45.20,12.91,32.30,250.28,"113Y12M"
"10007","彰化縣","10007100","員林市",96.7400000000000000,2.80,3065.64,48.39,20.67,27.73,134.18,"113Y12M"
"10007","彰化縣","10007110","溪湖鎮",102.0700000000000000,2.99,1665.20,46.59,20.59,26.01,126.33,"113Y12M"
"10007","彰化縣","10007120","田中鎮",104.1100000000000000,2.79,1121.75,46.56,14.45,32.11,222.15,"113Y12M"
"10007","彰化縣","10007130","大村鄉",102.9800000000000000,3.03,1282.30,38.67,14.86,23.81,160.30,"113Y12M"
"10007","彰化縣","10007140","埔鹽鄉",110.3600000000000000,3.07,791.18,42.13,12.55,29.58,235.71,"113Y12M"
"10007","彰化縣","10007150","埔心鄉",106.0300000000000000,2.85,1592.45,38.86,13.15,25.71,195.47,"113Y12M"
"10007","彰化縣","10007160","永靖鄉",106.8300000000000000,2.96,1679.60,43.82,15.28,28.54,186.83,"113Y12M"
"10007","彰化縣","10007170","社頭鄉",105.6600000000000000,2.93,1129.95,43.46,15.29,28.17,184.31,"113Y12M"
"10007","彰化縣","10007180","二水鄉",111.3100000000000000,2.55,460.08,52.01,10.76,41.25,383.32,"113Y12M"
"10007","彰化縣","10007190","北斗鎮",100.6800000000000000,2.79,1726.23,47.87,19.77,28.09,142.07,"113Y12M"
"10007","彰化縣","10007200","二林鎮",105.7200000000000000,2.89,507.49,46.13,13.78,32.35,234.80,"113Y12M"
"10007","彰化縣","10007210","田尾鄉",107.5700000000000000,2.96,1061.88,42.29,13.85,28.44,205.39,"113Y12M"
"10007","彰化縣","10007220","埤頭鄉",106.5000000000000000,3.00,666.28,46.27,15.12,31.14,205.94,"113Y12M"
"10007","彰化縣","10007230","芳苑鄉",112.3600000000000000,2.93,335.01,48.36,12.45,35.91,288.44,"113Y12M"
"10007","彰化縣","10007240","大城鄉",117.4300000000000000,2.84,228.24,51.16,9.65,41.51,430.03,"113Y12M"
"10007","彰化縣","10007250","竹塘鄉",109.7800000000000000,2.99,335.81,58.96,19.57,39.39,201.32,"113Y12M"
"10007","彰化縣","10007260","溪州鄉",108.3400000000000000,2.94,365.22,45.72,13.13,32.59,248.16,"113Y12M"
"10008","南投縣","10008010","南投市",98.7000000000000000,2.62,1355.30,47.40,17.40,30.00,172.40,"113Y12M"
"10008","南投縣","10008020","埔里鎮",97.4900000000000000,2.56,470.36,46.87,14.92,31.95,214.23,"113Y12M"
"10008","南投縣","10008030","草屯鎮",99.9500000000000000,2.69,933.81,45.07,16.18,28.89,178.51,"113Y12M"
"10008","南投縣","10008040","竹山鎮",103.4800000000000000,2.46,204.68,48.08,13.74,34.34,249.95,"113Y12M"
"10008","南投縣","10008050","集集鎮",108.8000000000000000,2.31,196.59,47.05,11.16,35.89,321.56,"113Y12M"
"10008","南投縣","10008060","名間鄉",111.4300000000000000,2.70,422.80,44.61,11.36,33.25,292.68,"113Y12M"
"10008","南投縣","10008070","鹿谷鄉",114.2600000000000000,2.03,111.57,53.20,9.65,43.56,451.45,"113Y12M"
"10008","南投縣","10008080","中寮鄉",120.9700000000000000,2.38,89.97,49.57,9.43,40.14,425.60,"113Y12M"
"10008","南投縣","10008090","魚池鄉",111.3200000000000000,2.54,118.76,49.24,11.61,37.64,324.26,"113Y12M"
"10008","南投縣","10008100","國姓鄉",117.9000000000000000,2.34,93.65,46.65,9.15,37.50,409.64,"113Y12M"
"10008","南投縣","10008110","水里鄉",109.5500000000000000,2.23,147.88,54.03,12.22,41.80,341.95,"113Y12M"
"10008","南投縣","10008120","信義鄉",114.1900000000000000,2.88,10.66,41.79,19.63,22.16,112.90,"113Y12M"
"10008","南投縣","10008130","仁愛鄉",105.5200000000000000,3.15,12.10,42.18,21.54,20.64,95.80,"113Y12M"
"10009","雲林縣","10009010","斗六市",96.8300000000000000,2.57,1163.97,44.50,18.80,25.71,136.73,"113Y12M"
"10009","雲林縣","10009020","斗南鎮",102.0300000000000000,2.54,903.60,45.82,15.34,30.49,198.78,"113Y12M"
"10009","雲林縣","10009030","虎尾鎮",100.3800000000000000,2.53,1031.45,44.64,18.70,25.94,138.67,"113Y12M"
"10009","雲林縣","10009040","西螺鎮",100.5100000000000000,2.78,889.85,48.89,18.63,30.26,162.40,"113Y12M"
"10009","雲林縣","10009050","土庫鎮",108.2900000000000000,2.73,558.15,48.88,15.86,33.02,208.27,"113Y12M"
"10009","雲林縣","10009060","北港鎮",105.8200000000000000,2.30,903.91,49.18,16.31,32.88,201.63,"113Y12M"
"10009","雲林縣","10009070","古坑鄉",108.6300000000000000,2.51,177.39,47.39,12.09,35.29,291.84,"113Y12M"
"10009","雲林縣","10009080","大埤鄉",112.3100000000000000,2.62,395.45,46.68,12.53,34.15,272.57,"113Y12M"
"10009","雲林縣","10009090","莿桐鄉",107.7000000000000000,2.81,539.82,46.00,14.69,31.31,213.14,"113Y12M"
"10009","雲林縣","10009100","林內鄉",109.8300000000000000,2.68,440.70,46.15,13.78,32.37,234.80,"113Y12M"
"10009","雲林縣","10009110","二崙鄉",113.8700000000000000,2.68,413.72,50.36,12.23,38.12,311.62,"113Y12M"
"10009","雲林縣","10009120","崙背鄉",111.7400000000000000,2.55,386.41,51.28,14.22,37.06,260.64,"113Y12M"
"10009","雲林縣","10009130","麥寮鄉",97.2400000000000000,3.14,623.71,38.72,19.32,19.40,100.42,"113Y12M"
"10009","雲林縣","10009140","東勢鄉",124.3600000000000000,2.29,272.91,50.19,10.47,39.72,379.35,"113Y12M"
"10009","雲林縣","10009150","褒忠鄉",115.3400000000000000,2.60,317.82,49.15,12.75,36.40,285.40,"113Y12M"
"10009","雲林縣","10009160","臺西鄉",114.3300000000000000,2.56,396.02,43.82,10.72,33.10,308.77,"113Y12M"
"10009","雲林縣","10009170","元長鄉",119.9500000000000000,2.52,321.57,54.73,11.65,43.07,369.55,"113Y12M"
"10009","雲林縣","10009180","四湖鄉",120.5400000000000000,2.44,268.39,46.61,9.61,37.00,384.89,"113Y12M"
"10009","雲林縣","10009190","口湖鄉",113.9900000000000000,2.69,305.64,44.00,10.90,33.10,303.54,"113Y12M"
"10009","雲林縣","10009200","水林鄉",121.1200000000000000,2.36,307.38,53.21,10.58,42.64,403.17,"113Y12M"
"10010","嘉義縣","10010010","太保市",102.2000000000000000,2.63,588.10,39.16,17.14,22.02,128.50,"113Y12M"
"10010","嘉義縣","10010020","朴子市",100.2500000000000000,2.45,815.13,48.78,17.17,31.61,184.11,"113Y12M"
"10010","嘉義縣","10010030","布袋鎮",103.7900000000000000,2.50,390.75,44.86,9.37,35.49,378.85,"113Y12M"
"10010","嘉義縣","10010040","大林鎮",102.3400000000000000,2.50,461.46,50.19,13.29,36.90,277.67,"113Y12M"
"10010","嘉義縣","10010050","民雄鄉",103.6600000000000000,2.57,817.84,41.71,13.62,28.09,206.22,"113Y12M"
"10010","嘉義縣","10010060","溪口鄉",115.7000000000000000,2.47,391.69,52.05,10.01,42.04,420.07,"113Y12M"
"10010","嘉義縣","10010070","新港鄉",111.5500000000000000,2.68,448.41,48.64,12.79,35.85,280.23,"113Y12M"
"10010","嘉義縣","10010080","六腳鄉",114.1600000000000000,2.37,329.21,54.47,8.49,45.99,541.92,"113Y12M"
"10010","嘉義縣","10010090","東石鄉",112.7600000000000000,2.51,272.13,46.96,8.78,38.18,434.99,"113Y12M"
"10010","嘉義縣","10010100","義竹鄉",109.2000000000000000,2.31,203.84,55.95,9.23,46.72,505.96,"113Y12M"
"10010","嘉義縣","10010110","鹿草鄉",118.4100000000000000,2.39,255.75,56.50,9.58,46.92,490.00,"113Y12M"
"10010","嘉義縣","10010120","水上鄉",106.4800000000000000,2.47,685.27,40.62,9.90,30.72,310.38,"113Y12M"
"10010","嘉義縣","10010130","中埔鄉",107.1700000000000000,2.56,325.79,43.73,11.17,32.56,291.37,"113Y12M"
"10010","嘉義縣","10010140","竹崎鄉",113.0400000000000000,2.76,201.93,48.95,11.71,37.24,318.10,"113Y12M"
"10010","嘉義縣","10010150","梅山鄉",112.8100000000000000,2.57,146.10,54.49,11.80,42.68,361.56,"113Y12M"
"10010","嘉義縣","10010160","番路鄉",114.9700000000000000,2.48,91.02,46.55,9.60,36.95,384.74,"113Y12M"
"10010","嘉義縣","10010170","大埔鄉",102.6700000000000000,2.29,24.95,42.34,11.13,31.22,280.47,"113Y12M"
"10010","嘉義縣","10010180","阿里山鄉",107.5300000000000000,2.84,12.24,43.96,15.53,28.43,183.01,"113Y12M"
"10013","屏東縣","10013010","屏東市",95.5400000000000000,2.47,2960.90,46.04,16.73,29.31,175.18,"113Y12M"
"10013","屏東縣","10013020","潮州鎮",97.1600000000000000,2.48,1262.58,42.61,14.34,28.27,197.09,"113Y12M"
"10013","屏東縣","10013030","東港鎮",100.2700000000000000,2.54,1559.08,42.69,17.19,25.50,148.36,"113Y12M"
"10013","屏東縣","10013040","恆春鎮",102.6100000000000000,2.42,214.79,41.93,16.50,25.43,154.11,"113Y12M"
"10013","屏東縣","10013050","萬丹鄉",106.1900000000000000,2.94,851.71,43.61,14.85,28.76,193.74,"113Y12M"
"10013","屏東縣","10013060","長治鄉",105.5200000000000000,2.61,732.81,42.67,11.97,30.70,256.38,"113Y12M"
"10013","屏東縣","10013070","麟洛鄉",105.0700000000000000,2.49,644.71,47.59,8.98,38.60,429.78,"113Y12M"
"10013","屏東縣","10013080","九如鄉",104.5000000000000000,2.76,512.91,41.68,12.88,28.80,223.63,"113Y12M"
"10013","屏東縣","10013090","里港鄉",101.4900000000000000,2.91,367.77,47.23,17.45,29.77,170.58,"113Y12M"
"10013","屏東縣","10013100","鹽埔鄉",107.5600000000000000,2.85,365.65,42.25,11.99,30.25,252.22,"113Y12M"
"10013","屏東縣","10013110","高樹鄉",111.2800000000000000,2.44,247.76,53.77,11.13,42.63,382.99,"113Y12M"
"10013","屏東縣","10013120","萬巒鄉",109.4100000000000000,2.79,313.02,50.21,13.91,36.30,261.02,"113Y12M"
"10013","屏東縣","10013130","內埔鄉",104.2000000000000000,2.60,643.16,44.58,12.64,31.94,252.61,"113Y12M"
"10013","屏東縣","10013140","竹田鄉",113.0900000000000000,2.68,535.92,48.16,9.67,38.49,398.03,"113Y12M"
"10013","屏東縣","10013150","新埤鄉",110.8700000000000000,2.62,155.52,48.81,9.89,38.92,393.44,"113Y12M"
"10013","屏東縣","10013160","枋寮鄉",106.6300000000000000,2.56,391.32,49.38,12.93,36.44,281.80,"113Y12M"
"10013","屏東縣","10013170","新園鄉",107.1500000000000000,2.64,840.44,39.76,9.91,29.85,301.05,"113Y12M"
"10013","屏東縣","10013180","崁頂鄉",100.6200000000000000,3.17,477.58,62.68,30.43,32.25,105.98,"113Y12M"
"10013","屏東縣","10013190","林邊鄉",102.5600000000000000,2.44,1029.68,50.94,12.19,38.75,317.94,"113Y12M"
"10013","屏東縣","10013200","南州鄉",103.8700000000000000,2.50,511.23,48.36,8.96,39.39,439.42,"113Y12M"
"10013","屏東縣","10013210","佳冬鄉",106.0600000000000000,2.51,567.74,48.38,11.02,37.36,338.87,"113Y12M"
"10013","屏東縣","10013220","琉球鄉",117.1400000000000000,2.39,1792.17,40.99,11.82,29.17,246.77,"113Y12M"
"10013","屏東縣","10013230","車城鄉",114.9100000000000000,2.23,157.31,47.71,10.30,37.41,363.07,"113Y12M"
"10013","屏東縣","10013240","滿州鄉",118.5300000000000000,2.36,49.67,41.77,9.25,32.52,351.41,"113Y12M"
"10013","屏東縣","10013250","枋山鄉",107.9600000000000000,2.46,287.56,40.24,9.26,30.98,334.45,"113Y12M"
"10013","屏東縣","10013260","三地門鄉",99.0400000000000000,3.14,39.12,38.63,18.08,20.55,113.67,"113Y12M"
"10013","屏東縣","10013270","霧臺鄉",103.7200000000000000,2.90,11.60,39.02,14.44,24.58,170.24,"113Y12M"
"10013","屏東縣","10013280","瑪家鄉",100.9000000000000000,3.01,85.08,36.57,16.58,19.99,120.54,"113Y12M"
"10013","屏東縣","10013290","泰武鄉",104.7100000000000000,3.48,44.33,39.24,20.65,18.59,90.00,"113Y12M"
"10013","屏東縣","10013300","來義鄉",98.7300000000000000,3.15,43.84,39.80,19.22,20.59,107.12,"113Y12M"
"10013","屏東縣","10013310","春日鄉",102.5000000000000000,3.22,30.37,42.31,20.73,21.58,104.10,"113Y12M"
"10013","屏東縣","10013320","獅子鄉",104.9700000000000000,2.94,16.30,36.67,13.96,22.71,162.67,"113Y12M"
"10013","屏東縣","10013330","牡丹鄉",98.4400000000000000,2.28,25.89,39.59,14.89,24.70,165.94,"113Y12M"
"10014","臺東縣","10014010","臺東市",97.3100000000000000,2.45,939.38,46.15,18.60,27.55,148.09,"113Y12M"
"10014","臺東縣","10014020","成功鎮",110.4900000000000000,2.37,89.77,48.57,11.78,36.79,312.29,"113Y12M"
"10014","臺東縣","10014030","關山鎮",106.2200000000000000,2.49,135.42,53.58,16.43,37.15,226.09,"113Y12M"
"10014","臺東縣","10014040","卑南鄉",109.1200000000000000,2.37,39.91,42.11,12.16,29.95,246.42,"113Y12M"
"10014","臺東縣","10014050","鹿野鄉",111.3700000000000000,2.33,78.56,45.81,9.35,36.46,389.82,"113Y12M"
"10014","臺東縣","10014060","池上鄉",104.9500000000000000,2.45,93.08,53.06,14.08,38.98,276.84,"113Y12M"
"10014","臺東縣","10014070","東河鄉",119.1000000000000000,2.14,37.21,50.60,9.65,40.95,424.55,"113Y12M"
"10014","臺東縣","10014080","長濱鄉",123.9800000000000000,2.25,42.13,50.99,9.03,41.96,464.71,"113Y12M"
"10014","臺東縣","10014090","太麻里鄉",111.8900000000000000,2.16,109.35,44.72,11.83,32.89,278.01,"113Y12M"
"10014","臺東縣","10014100","大武鄉",111.3300000000000000,2.21,79.04,43.06,14.01,29.06,207.48,"113Y12M"
"10014","臺東縣","10014110","綠島鄉",115.8000000000000000,3.45,290.55,28.67,10.71,17.96,167.67,"113Y12M"
"10014","臺東縣","10014120","海端鄉",109.4500000000000000,3.88,4.89,37.12,21.97,15.15,68.94,"113Y12M"
"10014","臺東縣","10014130","延平鄉",107.5300000000000000,3.30,7.80,36.18,20.79,15.39,74.03,"113Y12M"
"10014","臺東縣","10014140","金峰鄉",100.7100000000000000,3.02,9.69,37.47,18.98,18.49,97.45,"113Y12M"
"10014","臺東縣","10014150","達仁鄉",115.9000000000000000,2.38,11.12,36.25,13.71,22.54,164.43,"113Y12M"
"10014","臺東縣","10014160","蘭嶼鄉",100.5700000000000000,2.63,109.05,30.43,17.45,12.98,74.36,"113Y12M"
"10015","花蓮縣","10015010","花蓮市",91.4300000000000000,2.32,3343.27,50.00,20.11,29.89,148.65,"113Y12M"
"10015","花蓮縣","10015020","鳳林鎮",107.3600000000000000,2.36,85.51,62.45,15.61,46.85,300.20,"113Y12M"
"10015","花蓮縣","10015030","玉里鎮",109.7800000000000000,2.42,85.87,50.41,13.51,36.91,273.23,"113Y12M"
"10015","花蓮縣","10015040","新城鄉",101.5600000000000000,2.38,691.04,39.03,14.59,24.44,167.46,"113Y12M"
"10015","花蓮縣","10015050","吉安鄉",98.5300000000000000,2.44,1273.94,41.22,13.24,27.98,211.36,"113Y12M"
"10015","花蓮縣","10015060","壽豐鄉",112.5100000000000000,2.24,76.62,47.37,11.94,35.43,296.76,"113Y12M"
"10015","花蓮縣","10015070","光復鄉",111.9100000000000000,2.33,73.41,54.69,11.61,43.08,370.90,"113Y12M"
"10015","花蓮縣","10015080","豐濱鄉",127.7300000000000000,2.44,25.53,49.12,10.61,38.51,363.05,"113Y12M"
"10015","花蓮縣","10015090","瑞穗鄉",114.1600000000000000,2.23,78.06,54.80,12.70,42.11,331.68,"113Y12M"
"10015","花蓮縣","10015100","富里鄉",114.2100000000000000,2.37,54.03,53.91,13.15,40.76,310.07,"113Y12M"
"10015","花蓮縣","10015110","秀林鄉",103.5100000000000000,3.23,10.41,37.35,21.44,15.91,74.19,"113Y12M"
"10015","花蓮縣","10015120","萬榮鄉",108.5900000000000000,2.83,9.81,34.86,17.77,17.09,96.13,"113Y12M"
"10015","花蓮縣","10015130","卓溪鄉",117.6100000000000000,3.41,5.80,38.39,21.37,17.02,79.65,"113Y12M"
"10016","澎湖縣","10016010","馬公市",102.7000000000000000,2.38,1885.10,40.44,14.74,25.71,174.46,"113Y12M"
"10016","澎湖縣","10016020","湖西鄉",108.7800000000000000,2.44,484.19,39.81,11.58,28.22,243.64,"113Y12M"
"10016","澎湖縣","10016030","白沙鄉",105.1200000000000000,2.73,504.64,44.30,12.71,31.59,248.49,"113Y12M"
"10016","澎湖縣","10016040","西嶼鄉",104.4100000000000000,2.60,438.53,51.09,11.91,39.18,328.90,"113Y12M"
"10016","澎湖縣","10016050","望安鄉",116.0100000000000000,2.66,393.55,46.91,11.19,35.73,319.37,"113Y12M"
"10016","澎湖縣","10016060","七美鄉",103.5700000000000000,2.57,562.63,42.22,12.37,29.85,241.23,"113Y12M"
"10017","基隆市","10017010","中正區",101.1700000000000000,2.08,6697.69,43.61,10.96,32.65,297.74,"113Y12M"
"10017","基隆市","10017020","七堵區",99.5300000000000000,2.31,933.57,42.94,13.84,29.09,210.18,"113Y12M"
"10017","基隆市","10017030","暖暖區",99.0300000000000000,2.29,1679.23,40.65,14.12,26.53,187.84,"113Y12M"
"10017","基隆市","10017040","仁愛區",96.2000000000000000,2.13,9570.10,59.20,20.66,38.54,186.59,"113Y12M"
"10017","基隆市","10017050","中山區",101.7900000000000000,2.22,3351.75,41.51,10.86,30.65,282.35,"113Y12M"
"10017","基隆市","10017060","安樂區",96.3200000000000000,2.26,4441.61,42.88,14.06,28.82,204.99,"113Y12M"
"10017","基隆市","10017070","信義區",96.6100000000000000,2.23,4746.29,43.77,12.82,30.94,241.29,"113Y12M"
"10018","新竹市","10018010","東區",97.2900000000000000,2.49,24128.26,49.28,28.12,21.17,75.28,"113Y12M"
"10018","新竹市","10018020","北區",95.1500000000000000,2.42,22183.03,42.82,18.54,24.28,130.99,"113Y12M"
"10018","新竹市","10018030","香山區",102.4000000000000000,2.61,1445.82,36.14,14.76,21.37,144.78,"113Y12M"
"10020","嘉義市","10020010","東區",90.2500000000000000,2.47,12632.60,47.46,17.48,29.98,171.46,"113Y12M"
"10020","嘉義市","10020020","西區",93.5400000000000000,2.50,25398.30,44.26,18.12,26.14,144.32,"113Y12M"
"09020","金門縣","09020010","金城鎮",98.4100000000000000,3.14,1967.44,39.19,11.98,27.20,227.00,"113Y12M"
"09020","金門縣","09020020","金沙鎮",96.6900000000000000,3.04,502.06,37.43,8.37,29.05,346.98,"113Y12M"
"09020","金門縣","09020030","金湖鎮",98.8600000000000000,3.08,748.49,35.69,12.05,23.64,196.14,"113Y12M"
"09020","金門縣","09020040","金寧鄉",99.5300000000000000,3.27,1199.47,29.70,10.24,19.46,190.13,"113Y12M"
"09020","金門縣","09020050","烈嶼鄉",97.3200000000000000,3.71,783.48,35.55,7.50,28.04,373.78,"113Y12M"
"09020","金門縣","09020060","烏坵鄉",110.4200000000000000,4.93,538.33,27.42,11.44,15.98,139.66,"113Y12M"
"09007","連江縣","09007010","南竿鄉",127.4400000000000000,3.51,751.44,38.56,15.80,22.77,144.11,"113Y12M"
"09007","連江縣","09007020","北竿鄉",134.4600000000000000,3.23,309.29,31.76,10.63,21.13,198.79,"113Y12M"
"09007","連江縣","09007030","莒光鄉",167.7200000000000000,4.29,322.98,32.00,6.43,25.57,397.30,"113Y12M"
"09007","連江縣","09007040","東引鄉",164.9100000000000000,4.20,409.21,28.19,13.77,14.43,104.79,"113Y12M"
